"","USPS","GEOID","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG"
"2070","CA","6037271902",924201,0,0.357,0,34.0096289,-118.4316771
"2071","CA","6037272100",1199290,0,0.463,0,34.0037101,-118.4422881
"2072","CA","6037272201",260003,0,0.1,0,34.0003832,-118.4341265
"2073","CA","6037272202",309580,0,0.12,0,33.9975532,-118.4391489
"2074","CA","6037272301",604023,0,0.233,0,34.0050155,-118.4222404
"2075","CA","6037272302",505134,0,0.195,0,34.0021096,-118.4274418
"2076","CA","6037273100",1175330,0,0.454,0,34.0034847,-118.4597995
"2077","CA","6037273200",641916,0,0.248,0,33.9975862,-118.4669749
"2078","CA","6037273300",571893,0,0.221,0,33.9955518,-118.4722036
"2079","CA","6037273402",622692,387102,0.24,0.149,33.9918099,-118.4791483
"2080","CA","6037273502",593096,193545,0.229,0.075,33.9867153,-118.472226
"2081","CA","6037273600",588642,0,0.227,0,33.9933608,-118.4599433
"2082","CA","6037273700",690354,0,0.267,0,33.9983793,-118.4526782
"2083","CA","6037273800",741623,0,0.286,0,33.9927102,-118.4512626
"2084","CA","6037273902",901918,286128,0.348,0.11,33.9832035,-118.4661393
"2085","CA","6037274100",628045,0,0.242,0,33.9875224,-118.4489221
"2086","CA","6037274202",943381,1272515,0.364,0.491,33.9709645,-118.4615706
"2087","CA","6037275101",334329,9884,0.129,0.004,33.9992665,-118.4045296
"2088","CA","6037275102",610131,13717,0.236,0.005,33.9979789,-118.4112469
"2089","CA","6037275200",462852,1250,0.179,0,33.9956333,-118.4203026
"2090","CA","6037275302",1753485,45787,0.677,0.018,33.9838746,-118.4336384
"2091","CA","6037275311",1255303,37063,0.485,0.014,33.9882746,-118.4233089
"2092","CA","6037275400",750987,0,0.29,0,33.9906137,-118.4391729
"2093","CA","6037275500",762038,25712,0.294,0.01,33.9918105,-118.4148705
"2094","CA","6037275602",2516544,70151,0.972,0.027,33.9770088,-118.4172364
"2095","CA","6037275603",999955,28122,0.386,0.011,33.9864759,-118.4066251
"2096","CA","6037276000",2338438,0,0.903,0,33.9691783,-118.3890198
"2097","CA","6037276100",984959,0,0.38,0,33.9759077,-118.3730134
"2098","CA","6037276400",1275965,0,0.493,0,33.9668881,-118.4095017
"2099","CA","6037276500",1191957,0,0.46,0,33.9665412,-118.4180348
"2100","CA","6037276601",2232359,7324,0.862,0.003,33.9637725,-118.4345193
"2101","CA","6037276603",454678,0,0.176,0,33.9558339,-118.4365003
"2102","CA","6037276604",838374,0,0.324,0,33.9571656,-118.4248557
"2103","CA","6037277000",2298914,0,0.888,0,33.9713675,-118.4003336
"2104","CA","6037277100",1234119,0,0.476,0,33.9652179,-118.3783987
"2105","CA","6037277200",1041832,0,0.402,0,33.9526287,-118.3822385
"2106","CA","6037277400",638934,0,0.247,0,33.9490354,-118.3743486
"2107","CA","6037278001",1614002,779,0.623,0,33.9559664,-118.402225
"2108","CA","6037278102",1678998,1609997,0.648,0.622,33.9583368,-118.4523916
"2109","CA","6037291110",711350,0,0.275,0,33.9200912,-118.2868209
"2110","CA","6037291120",701467,0,0.271,0,33.912792,-118.2869267
"2111","CA","6037291130",1291463,0,0.499,0,33.9024424,-118.2871419
"2112","CA","6037291210",1242661,0,0.48,0,33.8886904,-118.2870814
"2113","CA","6037291220",818695,0,0.316,0,33.8771395,-118.286709
"2114","CA","6037291300",2353751,45836,0.909,0.018,33.8641805,-118.2951289
"2115","CA","6037292000",4000997,1856,1.545,0.001,33.8484731,-118.3021541
"2116","CA","6037293201",1066349,4455,0.412,0.002,33.8308864,-118.30513
"2117","CA","6037293202",1052402,0,0.406,0,33.820409,-118.3037589
"2118","CA","6037293301",844984,0,0.326,0,33.8111773,-118.3038284
"2119","CA","6037293302",1119338,0,0.432,0,33.8016119,-118.3042086
"2120","CA","6037293304",569496,0,0.22,0,33.7926172,-118.3043149
"2121","CA","6037293306",613566,1884,0.237,0.001,33.7818249,-118.3043625
"2122","CA","6037293307",337472,0,0.13,0,33.7873711,-118.3035313
"2123","CA","6037294110",989188,0,0.382,0,33.7979795,-118.2603837
"2124","CA","6037294120",1560996,0,0.603,0,33.7957797,-118.2475763
"2125","CA","6037294200",953769,0,0.368,0,33.7948377,-118.2693892
"2126","CA","6037294301",713041,0,0.275,0,33.7946618,-118.2795526
"2127","CA","6037294302",840310,0,0.324,0,33.7848764,-118.2782902
"2128","CA","6037294410",833787,0,0.322,0,33.794128,-118.2898931
"2129","CA","6037294421",673257,0,0.26,0,33.7902748,-118.2975505
"2130","CA","6037294510",518230,0,0.2,0,33.7865877,-118.271694
"2131","CA","6037294520",484078,0,0.187,0,33.7868323,-118.2658196
"2132","CA","6037294610",823807,0,0.318,0,33.787324,-118.2581968
"2133","CA","6037294620",841598,0,0.325,0,33.7874696,-118.2479267
"2134","CA","6037294701",1753940,0,0.677,0,33.7780093,-118.2549078
"2135","CA","6037294810",320464,0,0.124,0,33.7795265,-118.2714945
"2136","CA","6037294820",383486,0,0.148,0,33.7797819,-118.2656258
"2137","CA","6037294830",885881,0,0.342,0,33.7729434,-118.267011
"2138","CA","6037294900",644544,0,0.249,0,33.7748702,-118.2774453
"2139","CA","6037295103",2056812,1202,0.794,0,33.7616099,-118.2947359
"2140","CA","6037296210",559515,0,0.216,0,33.7476138,-118.2839528
"2141","CA","6037296220",536366,0,0.207,0,33.7410279,-118.2837798
"2142","CA","6037296300",1062632,0,0.41,0,33.7545886,-118.3012745
"2143","CA","6037296401",986903,1098,0.381,0,33.7411716,-118.3150067
"2144","CA","6037296402",1045978,0,0.404,0,33.7465582,-118.3038513
"2145","CA","6037296500",902420,6249,0.348,0.002,33.7480876,-118.2927139
"2146","CA","6037296600",841947,0,0.325,0,33.7397829,-118.2923625
"2147","CA","6037296901",617328,0,0.238,0,33.7301628,-118.2945655
"2148","CA","6037296902",493111,0,0.19,0,33.7344706,-118.2956423
"2149","CA","6037297000",1451020,0,0.56,0,33.7330809,-118.3084736
"2150","CA","6037297110",487479,0,0.188,0,33.7346618,-118.284187
"2151","CA","6037297120",426006,0,0.164,0,33.7282151,-118.2850928
"2152","CA","6037297201",403962,0,0.156,0,33.7249036,-118.2914165
"2153","CA","6037297202",575787,0,0.222,0,33.7247349,-118.2990073
"2154","CA","6037297300",1231960,1164971,0.476,0.45,33.7180342,-118.314919
"2155","CA","6037297400",2092349,956009,0.808,0.369,33.7208388,-118.3228117
"2156","CA","6037297500",2093495,2159646,0.808,0.834,33.7107078,-118.3025064
"2157","CA","6037297601",775887,1792843,0.3,0.692,33.7088571,-118.2869206
"2158","CA","6037297602",622070,0,0.24,0,33.7159024,-118.2903209
"2159","CA","6037300100",4579336,18657,1.768,0.007,34.2442558,-118.2325716
"2160","CA","6037300200",1897425,5580,0.733,0.002,34.2283768,-118.2386852
"2161","CA","6037300301",6151307,19081,2.375,0.007,34.2511012,-118.2525977
"2162","CA","6037300400",2003278,4708,0.773,0.002,34.2284548,-118.2563999
"2163","CA","6037300501",1270796,0,0.491,0,34.2206688,-118.2399756
"2164","CA","6037300502",1655053,0,0.639,0,34.2110056,-118.2257012
"2165","CA","6037300600",2226739,36667,0.86,0.014,34.2083519,-118.2370026
"2166","CA","6037300701",13297799,59420,5.134,0.023,34.2038347,-118.2517672
"2167","CA","6037300702",11397186,64997,4.4,0.025,34.1812932,-118.2602776
"2168","CA","6037300800",6095447,41009,2.353,0.016,34.1845879,-118.220602
"2169","CA","6037300901",6949368,3868,2.683,0.001,34.1691959,-118.2102837
"2170","CA","6037300902",4391553,7548,1.696,0.003,34.1545652,-118.2003124
"2171","CA","6037301000",2048658,21482,0.791,0.008,34.1564802,-118.2309561
"2172","CA","6037301100",1330128,14710,0.514,0.006,34.1622943,-118.2471275
"2173","CA","6037301203",547434,0,0.211,0,34.1662572,-118.2609478
"2174","CA","6037301204",408912,0,0.158,0,34.161482,-118.2597444
"2175","CA","6037301205",773299,0,0.299,0,34.1684098,-118.2729275
"2176","CA","6037301206",828425,0,0.32,0,34.1631614,-118.2724011
"2177","CA","6037301300",1164881,0,0.45,0,34.1750805,-118.2714599
"2178","CA","6037301400",1576323,16074,0.609,0.006,34.1815516,-118.2829278
"2179","CA","6037301501",599882,0,0.232,0,34.1752478,-118.2869319
"2180","CA","6037301502",667447,0,0.258,0,34.1723661,-118.2886611
"2181","CA","6037301601",2255954,1299,0.871,0.001,34.1623874,-118.2865467
"2182","CA","6037301602",986836,9554,0.381,0.004,34.1621154,-118.2987272
"2183","CA","6037301701",914081,17855,0.353,0.007,34.1584908,-118.2746677
"2184","CA","6037301702",824880,0,0.318,0,34.1511584,-118.2692352
"2185","CA","6037301801",712358,10923,0.275,0.004,34.1556264,-118.2611397
"2186","CA","6037301802",479027,0,0.185,0,34.1492141,-118.2597025
"2187","CA","6037301900",1090391,7067,0.421,0.003,34.1550284,-118.2448519
"2188","CA","6037302002",502792,0,0.194,0,34.1491687,-118.2505278
"2189","CA","6037302003",237181,0,0.092,0,34.1487828,-118.2439771
"2190","CA","6037302004",339801,0,0.131,0,34.1488475,-118.2387735
"2191","CA","6037302102",1037513,0,0.401,0,34.1347576,-118.2363626
"2192","CA","6037302103",550707,0,0.213,0,34.1425784,-118.238019
"2193","CA","6037302104",569425,0,0.22,0,34.1453999,-118.2320955
"2194","CA","6037302201",497659,0,0.192,0,34.1444791,-118.2484452
"2195","CA","6037302202",511545,0,0.198,0,34.1407531,-118.2485559
"2196","CA","6037302301",700563,0,0.27,0,34.1446832,-118.2632444
"2197","CA","6037302302",633035,0,0.244,0,34.1403264,-118.261783
"2198","CA","6037302401",1371142,0,0.529,0,34.1316179,-118.2597456
"2199","CA","6037302503",326627,0,0.126,0,34.1376048,-118.2473422
"2200","CA","6037302504",377187,0,0.146,0,34.1351285,-118.2491936
"2201","CA","6037302505",536495,0,0.207,0,34.1273036,-118.253081
"2202","CA","6037302506",905396,853,0.35,0,34.1277465,-118.2463128
"2203","CA","6037310100",13135918,58294,5.072,0.023,34.2073831,-118.3073649
"2204","CA","6037310201",1100128,0,0.425,0,34.1922052,-118.3045922
"2205","CA","6037310202",915006,0,0.353,0,34.1865849,-118.2959084
"2206","CA","6037310300",1061196,0,0.41,0,34.1991485,-118.3178553
"2207","CA","6037310400",1406752,0,0.543,0,34.202677,-118.3354064
"2208","CA","6037310501",1965651,0,0.759,0,34.1946547,-118.3394509
"2209","CA","6037310601",1027668,0,0.397,0,34.1936346,-118.3272405
"2210","CA","6037310602",890966,0,0.344,0,34.1920712,-118.3179763
"2211","CA","6037310701",515339,0,0.199,0,34.1853923,-118.312844
"2212","CA","6037310702",1052158,0,0.406,0,34.1811419,-118.3067629
"2213","CA","6037310703",1008777,0,0.389,0,34.1758342,-118.3001914
"2214","CA","6037310800",2136454,8521,0.825,0.003,34.1741488,-118.3221829
"2215","CA","6037310900",2172993,0,0.839,0,34.1813842,-118.3309896
"2216","CA","6037311000",1321818,684,0.51,0,34.184898,-118.344165
"2217","CA","6037311100",1704836,0,0.658,0,34.1856903,-118.3546268
"2218","CA","6037311200",989257,0,0.382,0,34.1720062,-118.3531198
"2219","CA","6037311300",1221865,0,0.472,0,34.1741462,-118.3431013
"2220","CA","6037311400",939132,0,0.363,0,34.1622734,-118.3493174
"2221","CA","6037311500",1494635,1603,0.577,0.001,34.1648374,-118.3382685
"2222","CA","6037311600",2808937,6146,1.085,0.002,34.1531211,-118.3390315
"2223","CA","6037311700",2352877,0,0.908,0,34.1617644,-118.3200887
"2224","CA","6037311801",598159,6692,0.231,0.003,34.1659449,-118.3059263
"2225","CA","6037311802",811569,12346,0.313,0.005,34.1710001,-118.3112874
"2226","CA","6037320000",1310258,37204,0.506,0.014,34.1387351,-118.3508573
"2227","CA","6037320100",1900529,0,0.734,0,34.2948569,-118.4273951
"2228","CA","6037320201",918376,0,0.355,0,34.2860283,-118.4396292
"2229","CA","6037320202",1615102,0,0.624,0,34.2897466,-118.4345092
"2230","CA","6037320300",1714690,0,0.662,0,34.2821477,-118.4458616
"2231","CA","6037400204",7273442,247157,2.808,0.095,34.1246503,-117.7612795
"2232","CA","6037400205",23305917,343296,8.998,0.133,34.1521556,-117.7176795
"2233","CA","6037400206",3704445,2205,1.43,0.001,34.128066,-117.7147728
"2234","CA","6037400207",5426152,4865,2.095,0.002,34.1337847,-117.7782009
"2235","CA","6037400302",1305078,0,0.504,0,34.1140743,-117.7893713
"2236","CA","6037400304",3137413,4532,1.211,0.002,34.1049693,-117.7979719
"2237","CA","6037400402",4386033,0,1.693,0,34.1356353,-117.8240912
"2238","CA","6037400403",12903636,6525,4.982,0.003,34.1467498,-117.8007925
"2239","CA","6037400404",15826778,330968,6.111,0.128,34.1533991,-117.8290128
"2240","CA","6037400501",10872476,10499,4.198,0.004,34.1611292,-117.8641751
"2241","CA","6037400602",1541334,1766,0.595,0.001,34.1381275,-117.9091006
"2242","CA","6037400603",9188001,8979,3.548,0.003,34.1546148,-117.9217301
"2243","CA","6037400604",4822888,927,1.862,0,34.1521315,-117.894351
"2244","CA","6037400800",2631275,960,1.016,0,34.1383049,-117.8877521
"2245","CA","6037400900",1967059,0,0.759,0,34.1360086,-117.8769191
"2246","CA","6037401001",1433465,16429,0.553,0.006,34.1408746,-117.8525
"2247","CA","6037401002",1473432,0,0.569,0,34.1415042,-117.8658886
"2248","CA","6037401101",3011645,3558,1.163,0.001,34.1234558,-117.8541745
"2249","CA","6037401102",1282147,0,0.495,0,34.1310435,-117.866662
"2250","CA","6037401201",2342219,261,0.904,0,34.125033,-117.8360111
"2251","CA","6037401202",3145492,37405,1.214,0.014,34.1133365,-117.833697
"2252","CA","6037401203",1903093,1627,0.735,0.001,34.1119792,-117.8504216
"2253","CA","6037401303",5910050,3931,2.282,0.002,34.0673148,-117.8140095
"2254","CA","6037401304",10590598,994226,4.089,0.384,34.088083,-117.8147951
"2255","CA","6037401311",4275986,0,1.651,0,34.1111833,-117.814474
"2256","CA","6037401312",2807852,0,1.084,0,34.0988537,-117.8289334
"2257","CA","6037401500",3745624,25481,1.446,0.01,34.0985141,-117.7778729
"2258","CA","6037401601",2595814,1576,1.002,0.001,34.1170701,-117.7643631
"2259","CA","6037401602",2025761,0,0.782,0,34.1060815,-117.7639908
"2260","CA","6037401603",1883931,54944,0.727,0.021,34.1096332,-117.7810602
"2261","CA","6037401701",1995568,0,0.77,0,34.1143654,-117.7435319
"2262","CA","6037401703",1163026,0,0.449,0,34.1016015,-117.752461
"2263","CA","6037401704",1811578,0,0.699,0,34.1001078,-117.741743
"2264","CA","6037401800",6016708,12321,2.323,0.005,34.1154719,-117.7165289
"2265","CA","6037401901",1722821,0,0.665,0,34.1007144,-117.7086731
"2266","CA","6037401902",2656562,3536,1.026,0.001,34.1011641,-117.7249135
"2267","CA","6037402001",1458712,0,0.563,0,34.0873245,-117.7243425
"2268","CA","6037402002",1679001,0,0.648,0,34.0874081,-117.7134071
"2269","CA","6037402101",1189547,0,0.459,0,34.0860495,-117.7337466
"2270","CA","6037402102",2285870,12302,0.883,0.005,34.0849366,-117.747025
"2271","CA","6037402200",5654048,0,2.183,0,34.0818112,-117.7649757
"2272","CA","6037402301",1331436,0,0.514,0,34.0680346,-117.770088
"2273","CA","6037402303",944282,0,0.365,0,34.0671279,-117.7559081
"2274","CA","6037402304",697361,0,0.269,0,34.0617068,-117.7658059
"2275","CA","6037402402",5341363,7116,2.062,0.003,34.0546463,-117.7866816
"2276","CA","6037402403",2032377,0,0.785,0,34.0502856,-117.8132614
"2277","CA","6037402404",4184003,8226,1.615,0.003,34.0539197,-117.8174587
"2278","CA","6037402405",900372,0,0.348,0,34.067155,-117.7929457
"2279","CA","6037402406",1167577,0,0.451,0,34.0670404,-117.7827824
"2280","CA","6037402501",1015920,0,0.392,0,34.0542894,-117.7643708
"2281","CA","6037402502",1474650,0,0.569,0,34.0477052,-117.7604508
"2282","CA","6037402600",2281996,0,0.881,0,34.0696811,-117.7432174
"2283","CA","6037402702",1500489,0,0.579,0,34.0635396,-117.7279036
"2284","CA","6037402703",1076410,0,0.416,0,34.0780778,-117.7253503
"2285","CA","6037402705",865507,0,0.334,0,34.071705,-117.7311684
"2286","CA","6037402706",1073873,0,0.415,0,34.0716281,-117.7204487
"2287","CA","6037402801",1804259,4003,0.697,0.002,34.0542821,-117.7349296
"2288","CA","6037402803",630282,0,0.243,0,34.0478489,-117.7453051
"2289","CA","6037402804",1311060,0,0.506,0,34.0483607,-117.7322415
"2290","CA","6037402902",1845219,0,0.712,0,34.0340047,-117.7449569
"2291","CA","6037402903",1594421,0,0.616,0,34.039394,-117.7335433
"2292","CA","6037402904",1903989,0,0.735,0,34.026072,-117.7362034
"2293","CA","6037403000",2416493,1922,0.933,0.001,34.0380811,-117.7562292
"2294","CA","6037403200",2517842,845,0.972,0,34.0386337,-117.8126989
"2295","CA","6037403303",4365072,89183,1.685,0.034,34.0024101,-117.8593531
"2296","CA","6037403304",3645617,1898,1.408,0.001,33.9883072,-117.851172
"2297","CA","6037403305",1481587,0,0.572,0,33.9779399,-117.8483535
"2298","CA","6037403312",6925845,30054,2.674,0.012,34.0116871,-117.8308644
"2299","CA","6037403316",2928519,0,1.131,0,34.0317744,-117.7984846
"2300","CA","6037403317",3841643,0,1.483,0,34.0389189,-117.7839428
"2301","CA","6037403318",3368573,0,1.301,0,34.0305562,-117.7652744
"2302","CA","6037403319",2224166,9919,0.859,0.004,34.00884,-117.8115666
"2303","CA","6037403320",3919670,0,1.513,0,34.0052004,-117.7963291
"2304","CA","6037403321",6701509,1698,2.587,0.001,34.0162523,-117.7793267
"2305","CA","6037403322",2319583,0,0.896,0,33.9909931,-117.8357133
"2306","CA","6037403323",3016465,0,1.165,0,33.9980595,-117.8237197
"2307","CA","6037403324",9353225,1467,3.611,0.001,33.9789045,-117.816738
"2308","CA","6037403325",15704657,0,6.064,0,33.9582663,-117.8264521
"2309","CA","6037403401",2291839,0,0.885,0,34.0082843,-117.8649253
"2310","CA","6037403402",1737209,0,0.671,0,34.0180144,-117.8559096
"2311","CA","6037403403",3750092,0,1.448,0,34.0332993,-117.8406591
"2312","CA","6037403404",2389804,1424,0.923,0.001,34.0292579,-117.8513684
"2313","CA","6037403405",3498134,0,1.351,0,34.0509011,-117.8420544
"2314","CA","6037403406",1261306,0,0.487,0,34.0450793,-117.8556711
"2315","CA","6037403407",4724962,0,1.824,0,34.0386078,-117.8726572
"2316","CA","6037403408",3172243,0,1.225,0,34.0254501,-117.8818963
"2317","CA","6037403500",4893419,0,1.889,0,34.0625599,-117.851916
"2318","CA","6037403600",4896648,25796,1.891,0.01,34.0753742,-117.8613457
"2319","CA","6037403702",1706610,5480,0.659,0.002,34.0914898,-117.8557417
"2320","CA","6037403703",2161223,0,0.834,0,34.0929382,-117.8464362
"2321","CA","6037403721",1897383,1687,0.733,0.001,34.097573,-117.8769958
"2322","CA","6037403722",1803300,0,0.696,0,34.087543,-117.8722435
"2323","CA","6037403801",1882741,0,0.727,0,34.1029152,-117.8678976
"2324","CA","6037403802",1303924,0,0.503,0,34.1030793,-117.8463468
"2325","CA","6037403901",1257912,0,0.486,0,34.1215086,-117.8732472
"2326","CA","6037403902",2113039,0,0.816,0,34.1120834,-117.8724804
"2327","CA","6037404000",1316677,3901,0.508,0.002,34.1141404,-117.8861621
"2328","CA","6037404100",1348807,0,0.521,0,34.1142597,-117.8946925
"2329","CA","6037404201",927530,0,0.358,0,34.1265873,-117.8953117
"2330","CA","6037404202",645672,0,0.249,0,34.1250526,-117.8857465
"2331","CA","6037404301",1107477,0,0.428,0,34.1275266,-117.9041106
"2332","CA","6037404302",615758,0,0.238,0,34.117896,-117.903464
"2333","CA","6037404401",1450508,0,0.56,0,34.1292278,-117.916183
"2334","CA","6037404402",3346361,19831,1.292,0.008,34.1196672,-117.9255585
"2335","CA","6037404501",805206,0,0.311,0,34.1109251,-117.9220312
"2336","CA","6037404503",656776,0,0.254,0,34.1105983,-117.9120723
"2337","CA","6037404504",672299,0,0.26,0,34.1104925,-117.9033404
"2338","CA","6037404600",22846777,2038279,8.821,0.787,34.1119138,-117.9635233
"2339","CA","6037404701",1535869,163065,0.593,0.063,34.0721312,-117.9962625
"2340","CA","6037404702",1156276,0,0.446,0,34.0707544,-117.9850286
"2341","CA","6037404703",1235934,80465,0.477,0.031,34.0641759,-117.9903099
"2342","CA","6037404801",1393385,0,0.538,0,34.0785296,-117.9773075
"2343","CA","6037404802",1042383,0,0.402,0,34.0726458,-117.9690042
"2344","CA","6037404803",471768,16401,0.182,0.006,34.0671875,-117.9659888
"2345","CA","6037404901",1141674,169,0.441,0,34.0971898,-117.9770768
"2346","CA","6037404902",694549,0,0.268,0,34.0869771,-117.9791262
"2347","CA","6037404903",545369,0,0.211,0,34.0875933,-117.9726977
"2348","CA","6037405001",1675690,25952,0.647,0.01,34.1013179,-117.9659823
"2349","CA","6037405002",891361,0,0.344,0,34.1033004,-117.9489743
"2350","CA","6037405101",1121229,0,0.433,0,34.0958307,-117.9616912
"2351","CA","6037405102",962818,0,0.372,0,34.0891912,-117.962697
"2352","CA","6037405201",1354249,1874,0.523,0.001,34.0839121,-117.9513657
